Id,MSSubClass,LotFrontage,LotArea,HouseStyle,OverallQual,OverallCond,YearBuilt,MasVnrArea,ExterQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,Neighborhood
865,20,72,8640,1Story,7,5,2007,0,Gd,0,0,1372,1372,1372,0,0,1372,0,0,2,0,3,1,6,0,2008,2,529,0,140,0,0,0,0,0,5,2008,250580,Somerst
866,20,NA,8750,1Story,5,6,1970,76,TA,828,0,174,1002,1002,0,0,1002,1,0,1,0,3,1,5,0,1973,2,902,0,0,0,0,0,0,0,8,2009,148500,NAmes
867,20,67,10656,1Story,8,5,2006,274,Gd,0,0,1638,1638,1646,0,0,1646,0,0,2,0,3,1,6,1,2007,3,870,192,80,0,0,0,0,0,11,2007,248900,Timber
868,20,85,6970,1Story,4,5,1961,0,TA,932,0,108,1040,1120,0,0,1120,1,0,1,1,3,1,5,0,1961,2,544,168,0,0,0,0,0,400,5,2007,129000,Sawyer
869,60,NA,14762,2Story,5,6,1948,0,TA,0,0,0,0,1547,720,53,2320,0,0,2,0,2,1,7,1,1979,2,672,120,144,0,0,0,0,0,5,2006,169000,Gilbert
870,60,80,9938,2Story,7,5,1993,246,Gd,750,0,300,1050,1062,887,0,1949,1,0,2,1,3,1,8,1,1993,2,574,156,90,0,0,0,0,0,6,2010,236000,SawyerW
871,20,60,6600,1Story,5,5,1962,0,TA,0,0,894,894,894,0,0,894,0,0,1,0,2,1,5,0,1962,1,308,0,0,0,0,0,0,0,8,2009,109500,NAmes
872,60,70,8750,2Story,6,5,1998,116,TA,505,0,299,804,804,878,0,1682,0,0,2,1,3,1,7,0,1998,2,523,0,77,0,0,0,0,0,6,2010,200500,CollgCr
873,20,74,8892,1Story,5,7,1953,0,Gd,0,0,105,105,910,0,0,910,0,0,1,0,3,1,5,0,1953,2,414,196,0,150,0,0,0,0,10,2008,116000,NAmes
874,40,60,12144,1Story,5,7,1949,0,Gd,375,0,457,832,1036,0,232,1268,0,0,1,0,3,1,6,1,1949,1,288,0,28,0,0,0,0,0,9,2009,133000,NAmes
875,50,52,5720,1.5Fin,5,6,1941,0,TA,0,0,676,676,676,455,0,1131,0,0,1,1,3,1,5,0,1941,1,200,26,0,0,0,0,0,0,8,2009,66500,OldTown
876,60,75,9000,2Story,8,5,2007,0,Gd,64,0,1120,1184,1184,1426,0,2610,0,0,2,1,4,1,11,1,2007,2,550,208,364,0,0,0,0,0,8,2007,303477,Somerst
877,20,94,25286,1Story,4,5,1963,0,TA,633,0,431,1064,1040,0,0,1040,1,0,1,0,3,1,5,0,1963,2,648,0,0,0,0,0,0,0,1,2007,132250,Mitchel
878,60,74,8834,2Story,9,5,2004,216,Gd,1170,0,292,1462,1462,762,0,2224,1,0,2,1,4,1,10,1,2004,3,738,184,0,0,0,0,0,0,6,2009,350000,NridgHt
879,85,88,11782,SFoyer,5,7,1961,0,TA,899,0,210,1109,1155,0,0,1155,1,0,1,0,3,1,6,0,1987,2,576,192,0,0,0,0,0,400,6,2010,148000,Sawyer
880,20,NA,7000,1Story,5,8,1978,90,Gd,646,0,218,864,864,0,0,864,1,0,1,0,3,1,6,0,1978,1,336,0,0,0,0,0,0,0,7,2009,136500,CollgCr
881,20,60,7024,1Story,5,5,2005,0,TA,980,0,110,1090,1090,0,0,1090,1,0,1,1,2,1,5,0,2005,2,450,0,49,0,0,0,0,0,6,2007,157000,Edwards
882,50,44,13758,1.5Fin,7,5,1990,117,Gd,902,0,254,1156,1187,530,0,1717,0,0,2,1,3,1,7,1,1990,2,400,168,36,0,0,0,0,0,4,2007,187500,Timber
883,60,NA,9636,2Story,6,5,1992,0,TA,0,0,808,808,808,785,0,1593,0,0,2,1,3,1,7,1,1993,2,389,342,40,0,0,0,0,0,12,2009,178000,Gilbert
884,75,60,6204,2.5Fin,4,5,1912,0,Gd,0,0,795,795,954,795,481,2230,1,0,1,0,5,1,10,0,1997,1,440,0,188,0,0,0,0,0,3,2006,118500,SWISU
885,20,65,7150,1Story,5,5,1967,60,TA,432,0,460,892,892,0,0,892,0,0,1,0,3,1,5,0,1967,1,288,0,0,0,0,0,0,0,7,2009,100000,NAmes
886,120,50,5119,1Story,9,5,1999,60,Gd,1238,0,460,1698,1709,0,0,1709,1,0,2,0,2,1,5,1,1999,2,506,97,65,0,0,0,0,0,1,2008,328900,Somerst
887,90,70,8393,1Story,5,5,1959,122,TA,528,0,1098,1626,1712,0,0,1712,0,0,2,0,4,2,8,0,2005,2,588,272,54,0,0,0,0,0,6,2006,145000,NAmes
888,50,59,16466,1.5Fin,5,7,1955,0,TA,0,0,816,816,872,521,0,1393,0,0,1,1,3,1,8,0,1955,1,300,121,0,0,0,265,0,0,4,2008,135500,Edwards
889,20,95,15865,1Story,8,6,1970,0,Gd,351,823,1043,2217,2217,0,0,2217,1,0,2,0,4,1,8,1,1970,2,621,81,207,0,0,224,0,0,10,2007,268000,NAmes
890,20,128,12160,1Story,6,4,1953,90,TA,1024,0,481,1505,1505,0,0,1505,1,0,1,0,2,1,6,1,1953,2,505,0,0,0,162,0,0,0,2,2009,149500,NAmes
891,50,60,8064,1.5Fin,5,7,1949,0,TA,0,0,672,672,672,252,0,924,0,0,1,0,3,1,6,1,2003,2,576,0,0,0,0,0,0,2000,7,2007,122900,NAmes
892,60,70,11184,2Story,6,5,1978,92,TA,226,500,192,918,918,765,0,1683,0,0,2,1,3,1,7,1,1978,2,440,243,0,0,0,0,0,0,7,2009,172500,Sawyer
893,20,70,8414,1Story,6,8,1963,0,TA,663,0,396,1059,1068,0,0,1068,0,1,1,0,3,1,6,0,1963,1,264,192,0,0,0,0,0,0,2,2006,154500,Sawyer
894,20,NA,13284,1Story,5,5,1954,0,TA,1064,0,319,1383,1383,0,0,1383,1,0,1,0,3,1,6,1,1954,1,354,511,116,0,0,0,0,0,6,2008,165000,Sawyer
895,90,64,7018,1Story,5,5,1979,0,TA,0,0,0,0,1535,0,0,1535,0,0,2,0,4,2,8,0,1979,2,400,0,0,0,0,0,0,0,6,2009,118858,SawyerW
896,60,71,7056,2Story,6,5,1963,415,TA,400,0,380,780,983,813,0,1796,1,0,1,1,4,1,8,1,1963,2,483,0,50,0,0,0,0,0,10,2008,140000,NAmes
897,30,50,8765,1Story,4,6,1936,0,TA,285,0,666,951,951,0,0,951,0,0,1,0,2,1,6,0,1936,1,327,0,28,0,0,0,0,0,4,2006,106500,IDOTRR
898,90,64,7018,2Story,5,5,1979,0,TA,0,0,0,0,1120,1120,0,2240,0,0,2,0,6,2,12,0,1979,2,528,154,0,0,0,0,0,0,6,2009,142953,SawyerW
899,20,100,12919,1Story,9,5,2009,760,Ex,2188,0,142,2330,2364,0,0,2364,1,0,2,1,2,1,11,2,2009,3,820,0,67,0,0,0,0,0,3,2010,611657,NridgHt
900,20,65,6993,1Story,5,7,1961,0,TA,465,0,447,912,1236,0,0,1236,0,0,1,0,3,1,6,1,1961,1,288,0,0,0,0,0,0,0,6,2006,135000,Sawyer
901,20,NA,7340,1Story,4,6,1971,0,TA,322,0,536,858,858,0,0,858,0,0,1,0,2,1,4,0,1979,1,684,0,0,0,0,0,0,0,6,2007,110000,NAmes
902,20,64,8712,1Story,5,7,1957,0,TA,860,0,132,992,1306,0,0,1306,1,0,1,0,2,1,5,0,1968,1,756,0,0,0,0,0,0,0,5,2009,153000,NAmes
903,60,63,7875,2Story,7,5,2003,0,Gd,0,0,783,783,807,702,0,1509,0,0,2,1,3,1,8,1,2003,2,393,0,75,0,0,0,0,0,7,2006,180000,Gilbert
904,20,50,14859,1Story,7,5,2006,27,Gd,0,0,1670,1670,1670,0,0,1670,0,0,2,0,3,1,7,1,2006,3,690,144,60,0,0,0,0,0,8,2006,240000,Gilbert
905,20,NA,6173,1Story,5,6,1967,75,TA,599,0,277,876,902,0,0,902,0,0,1,0,3,1,6,0,1967,1,288,0,0,0,0,0,0,0,8,2007,125500,Sawyer
906,20,80,9920,1Story,5,5,1954,110,TA,354,290,412,1056,1063,0,0,1063,1,0,1,0,3,1,6,0,1954,1,280,0,0,164,0,0,0,0,2,2010,128000,NAmes
907,20,116,13501,1Story,8,5,2006,208,Gd,63,0,1560,1623,1636,0,0,1636,1,0,2,0,3,1,8,1,2006,3,865,0,60,0,0,0,0,0,6,2007,255000,Somerst
908,50,86,11500,1.5Fin,7,7,1936,0,Gd,223,0,794,1017,1020,1037,0,2057,0,0,1,1,3,1,6,1,1936,1,180,0,0,0,0,322,0,0,6,2006,250000,Crawfor
909,20,NA,8885,1Story,5,5,1983,0,TA,301,324,239,864,902,0,0,902,1,0,1,0,2,1,5,0,1983,2,484,164,0,0,0,0,0,0,6,2006,131000,Mitchel
910,60,149,12589,2Story,6,5,2005,0,Gd,0,0,742,742,742,742,0,1484,0,0,2,1,3,1,8,1,2005,2,390,36,24,0,0,0,0,0,6,2009,174000,Gilbert
911,90,80,11600,2Story,5,5,1960,361,TA,443,0,662,1105,1105,1169,0,2274,0,0,2,0,5,2,12,0,1960,2,480,0,0,0,0,0,0,0,1,2010,154300,NAmes
912,20,NA,9286,1Story,5,7,1977,0,TA,196,0,1072,1268,1268,0,0,1268,0,0,1,1,3,1,5,0,1978,1,252,173,0,0,0,0,0,0,10,2009,143500,CollgCr
913,30,51,6120,1Story,5,7,1925,0,TA,489,0,279,768,1015,0,0,1015,0,0,1,0,3,1,6,0,1925,1,450,0,0,112,0,120,0,620,7,2006,88000,BrkSide
914,90,82,6270,2Story,5,6,1949,0,TA,284,0,717,1001,1001,1001,0,2002,0,0,2,0,4,2,8,0,1949,3,871,0,0,0,0,0,0,0,8,2007,145000,Crawfor
915,160,30,3000,2Story,6,5,2009,76,Gd,294,0,318,612,612,612,0,1224,0,0,2,1,2,1,4,0,2009,2,528,0,234,0,0,0,0,0,6,2009,173733,Somerst
916,160,21,2001,2Story,4,5,1970,80,TA,0,0,546,546,546,546,0,1092,0,0,1,1,3,1,6,0,1970,1,286,0,0,0,0,0,0,0,1,2007,75000,MeadowV
917,20,50,9000,1Story,2,3,1949,0,TA,50,0,430,480,480,0,0,480,1,0,0,0,1,1,4,0,1958,1,308,0,0,0,0,0,0,0,10,2006,35311,IDOTRR
918,20,NA,17140,1Story,4,6,1956,0,TA,1059,0,75,1134,1229,0,0,1229,0,0,1,0,3,1,6,0,1956,1,284,0,0,0,0,0,0,0,4,2009,135000,Edwards
919,60,103,13125,2Story,7,5,1991,0,Gd,48,634,422,1104,912,1215,0,2127,1,0,2,1,4,1,8,1,1991,3,833,72,192,224,0,0,0,0,11,2007,238000,SawyerW
920,20,87,11029,1Story,6,8,1958,0,Ex,528,411,245,1184,1414,0,0,1414,1,0,1,0,3,1,6,1,1990,2,601,0,51,0,0,190,0,0,5,2008,176500,NAmes
921,60,70,8462,2Story,6,5,1994,105,Gd,814,0,114,928,936,785,0,1721,0,1,2,1,3,1,7,0,1994,2,471,300,87,0,0,0,0,0,7,2007,201000,SawyerW
922,90,67,8777,1.5Fin,5,7,1900,0,TA,1084,0,188,1272,1272,928,0,2200,2,0,2,2,4,2,9,0,NA,0,0,0,70,0,0,0,0,0,9,2008,145900,Edwards
923,20,65,10237,1Story,6,5,2005,0,Gd,28,0,1288,1316,1316,0,0,1316,0,0,2,0,3,1,6,1,2005,2,397,100,0,0,23,0,0,0,10,2006,169990,Gilbert
924,120,50,8012,1Story,6,5,1993,0,Gd,165,841,598,1604,1617,0,0,1617,1,0,2,0,2,1,5,1,1993,2,533,0,69,0,0,0,0,0,7,2008,193000,SawyerW
925,20,79,10240,1Story,6,6,1980,157,TA,625,1061,0,1686,1686,0,0,1686,1,0,2,0,3,1,7,1,1980,2,612,384,131,0,0,0,0,0,5,2006,207500,NWAmes
926,20,NA,15611,1Story,5,6,1977,0,TA,767,93,266,1126,1126,0,0,1126,0,1,2,0,3,1,6,0,1977,2,540,180,0,0,0,0,0,0,3,2008,175000,NWAmes
927,60,93,11999,2Story,8,5,2003,340,Gd,0,0,1181,1181,1234,1140,0,2374,0,0,2,1,4,1,10,1,2003,3,656,104,100,0,0,0,0,0,5,2007,285000,NridgHt
928,60,NA,9900,2Story,7,5,1968,342,TA,552,0,280,832,1098,880,0,1978,0,0,2,1,4,1,9,1,1968,2,486,0,43,0,0,0,0,0,4,2008,176000,NWAmes
929,20,NA,11838,1Story,8,5,2001,0,Gd,0,0,1753,1753,1788,0,0,1788,0,0,2,0,3,1,7,1,2001,2,522,202,151,0,0,0,0,0,6,2009,236500,CollgCr
930,60,NA,13006,2Story,7,5,1997,285,TA,0,0,964,964,993,1243,0,2236,0,0,2,1,4,1,8,1,1997,2,642,0,0,0,0,0,0,0,11,2006,222000,Gilbert
931,20,73,8925,1Story,8,5,2007,0,Gd,16,0,1450,1466,1466,0,0,1466,0,0,2,0,3,1,7,0,2007,3,610,100,18,0,0,0,0,0,7,2009,201000,Timber
932,20,70,9100,1Story,5,6,1965,0,TA,338,466,121,925,925,0,0,925,0,1,1,0,2,1,5,0,1965,1,429,0,0,0,0,0,0,0,7,2009,117500,NAmes
933,20,84,11670,1Story,9,5,2006,302,Ex,0,0,1905,1905,1905,0,0,1905,0,0,2,0,3,1,8,1,2006,3,788,0,191,0,0,0,0,0,3,2007,320000,Somerst
934,20,63,8487,1Story,7,5,2004,210,Gd,20,0,1480,1500,1500,0,0,1500,0,0,2,0,3,1,6,0,2004,2,570,192,36,0,0,0,0,0,8,2009,190000,CollgCr
935,20,313,27650,1Story,7,7,1960,0,TA,425,0,160,585,2069,0,0,2069,1,0,2,0,4,1,9,1,1960,2,505,0,0,0,0,0,0,0,11,2008,242000,NAmes
936,30,52,5825,1Story,4,5,1926,108,TA,0,0,600,600,747,0,0,747,0,0,1,0,1,1,5,0,1953,2,528,0,0,32,0,0,0,0,6,2006,79900,BrkSide
937,20,67,10083,1Story,7,5,2003,NA,Gd,833,0,343,1176,1200,0,0,1200,1,0,2,0,2,1,5,0,2003,2,555,0,41,0,0,0,0,0,8,2009,184900,SawyerW
938,60,75,9675,2Story,7,5,2005,0,Gd,341,0,772,1113,1113,858,0,1971,0,0,2,1,3,1,8,1,2005,2,689,0,48,0,0,0,0,0,2,2009,253000,Somerst
939,60,73,8760,2Story,7,5,2006,0,Gd,464,0,927,1391,1391,571,0,1962,0,0,2,1,3,1,7,0,2006,3,868,0,90,0,0,0,0,0,8,2006,239799,CollgCr
940,70,NA,24090,2Story,7,7,1940,0,TA,0,0,1032,1032,1207,1196,0,2403,0,0,2,0,4,1,10,2,1940,1,349,56,0,318,0,0,0,0,6,2010,244400,ClearCr
941,90,55,12640,1Story,6,5,1976,0,TA,936,396,396,1728,1728,0,0,1728,0,0,2,0,4,2,8,0,1976,2,574,40,0,0,0,0,0,0,7,2006,150900,Mitchel
942,60,NA,8755,2Story,7,5,1999,298,Gd,772,0,220,992,1022,1038,0,2060,1,0,2,1,3,1,8,1,1999,2,390,0,0,0,168,0,0,0,6,2009,214000,Gilbert
943,90,42,7711,1Story,4,3,1977,0,TA,1440,0,0,1440,1440,0,0,1440,2,0,2,0,4,2,8,0,NA,0,0,321,0,0,0,0,0,0,8,2007,150000,Edwards
944,90,100,25000,1Story,5,4,1967,0,TA,0,0,1632,1632,1632,0,0,1632,0,0,2,0,4,2,8,0,1967,2,576,0,0,0,0,0,0,0,6,2007,143000,Mitchel
945,20,NA,14375,SLvl,6,6,1958,541,TA,111,354,354,819,1344,0,0,1344,0,1,1,0,3,1,7,1,1958,2,525,0,118,0,0,233,0,0,1,2009,137500,Timber
946,50,98,8820,1.5Fin,5,6,1890,0,TA,1088,0,0,1088,1188,561,120,1869,0,0,1,0,2,1,7,0,1963,2,456,48,0,244,0,0,0,0,9,2009,124900,OldTown
947,80,70,8163,SLvl,5,6,1959,128,TA,748,294,102,1144,1144,0,0,1144,1,0,1,0,3,1,6,1,1959,1,796,86,0,0,0,0,0,0,3,2006,143000,NAmes
948,20,85,14536,1Story,8,5,2002,236,Gd,1300,0,316,1616,1629,0,0,1629,1,0,2,0,3,1,9,1,2002,3,808,0,252,0,0,0,0,0,11,2007,270000,Timber
949,60,65,14006,2Story,7,5,2002,144,Gd,0,0,936,936,936,840,0,1776,0,0,2,1,3,1,7,1,2002,2,474,144,96,0,0,0,0,0,2,2006,192500,CollgCr
950,20,78,9360,1Story,6,7,1972,0,TA,982,0,179,1161,1381,0,0,1381,1,0,1,1,3,1,5,1,1972,2,676,0,0,0,0,0,0,0,3,2010,197500,NWAmes
951,20,60,7200,1Story,5,8,1950,0,TA,398,149,317,864,864,0,0,864,1,0,1,0,3,1,5,0,1980,2,720,194,0,0,0,0,0,0,7,2007,129000,NAmes
952,20,60,7800,1Story,5,5,1965,0,TA,641,0,187,828,965,0,0,965,1,0,1,0,3,1,6,0,1979,1,300,421,0,0,0,0,0,0,7,2006,119900,SawyerW
953,85,60,7200,SFoyer,5,8,1972,0,TA,660,0,108,768,768,0,0,768,0,1,1,0,2,1,5,0,1974,1,396,192,0,0,0,0,0,0,4,2009,133900,CollgCr
954,60,NA,11075,2Story,5,4,1969,232,TA,562,193,29,784,1168,800,0,1968,0,1,2,1,4,1,7,1,1969,2,530,305,189,0,0,0,0,400,9,2008,172000,Mitchel
955,90,35,9400,SFoyer,6,5,1975,250,TA,945,0,0,945,980,0,0,980,0,2,2,0,4,0,4,0,NA,0,0,0,0,0,0,0,0,0,10,2006,127500,Edwards
956,90,82,7136,2Story,6,6,1946,423,TA,484,0,495,979,979,979,0,1958,0,0,2,0,4,2,8,0,1946,2,492,0,0,0,0,0,0,0,8,2007,145000,Crawfor
957,160,24,1300,2Story,6,6,1980,0,TA,285,0,276,561,561,668,0,1229,0,0,1,1,2,1,5,1,1980,2,462,150,0,0,0,0,0,0,5,2009,124000,Blueste
958,20,70,7420,1Story,5,5,1962,0,TA,417,0,640,1057,1057,0,0,1057,0,0,1,0,3,1,6,0,1977,2,576,0,0,0,0,0,0,0,4,2007,132000,Sawyer
959,20,65,8450,1Story,7,5,2003,0,Gd,699,0,638,1337,1337,0,0,1337,1,0,2,0,3,1,6,0,2003,2,531,0,39,0,0,0,0,0,10,2007,185000,CollgCr
960,160,24,2572,2Story,7,5,1999,0,Gd,604,0,92,696,696,720,0,1416,1,0,2,1,3,1,6,0,1999,2,484,0,44,0,0,0,0,0,5,2010,155000,Somerst
961,20,50,7207,1Story,5,7,1958,0,TA,696,0,162,858,858,0,0,858,1,0,1,0,2,1,4,0,NA,0,0,117,0,0,0,0,0,0,2,2010,116500,BrkSide
962,60,NA,12227,2Story,6,7,1977,424,TA,896,0,434,1330,1542,1330,0,2872,1,0,2,1,4,1,11,1,1977,2,619,550,282,0,0,0,0,0,7,2008,272000,NWAmes
963,160,24,2308,2Story,6,6,1976,0,TA,556,0,248,804,804,744,0,1548,1,0,2,1,3,1,7,1,1976,2,440,48,0,0,0,0,0,0,7,2007,155000,NPkVill
964,20,122,11923,1Story,9,5,2007,0,Gd,0,0,1800,1800,1800,0,0,1800,0,0,2,0,2,1,7,0,2007,2,702,288,136,0,0,0,0,0,5,2009,239000,CollgCr
965,60,80,11316,2Story,7,5,2002,44,Gd,624,0,193,817,824,1070,0,1894,1,0,2,1,4,1,8,1,2002,2,510,0,40,0,0,0,0,0,2,2010,214900,Timber
966,60,65,10237,2Story,6,5,2005,0,Gd,0,0,783,783,783,701,0,1484,0,0,2,1,3,1,8,1,2005,2,393,0,72,0,0,0,0,0,7,2007,178900,Gilbert
967,50,130,9600,1.5Fin,5,7,1940,0,Gd,428,0,300,728,976,332,0,1308,1,0,1,1,2,1,7,2,1940,1,256,0,70,0,0,0,0,0,6,2009,160000,Crawfor
968,20,NA,7390,1Story,5,7,1955,151,TA,902,0,196,1098,1098,0,0,1098,1,0,1,0,3,1,6,0,1955,1,260,0,0,0,0,0,0,0,7,2008,135000,NAmes
969,50,50,5925,1.5Fin,3,6,1910,0,TA,0,0,600,600,600,368,0,968,0,0,1,0,2,1,6,0,NA,0,0,0,0,0,0,0,0,0,5,2009,37900,OldTown
970,190,75,10382,SLvl,6,5,1958,105,TA,513,0,75,588,1095,0,0,1095,1,0,1,0,2,1,6,0,1958,1,264,0,0,0,0,0,0,0,3,2006,140000,NAmes
971,50,60,10800,1.5Fin,4,4,1949,0,TA,0,0,720,720,720,472,0,1192,0,0,1,1,4,1,6,0,NA,0,0,0,0,0,0,0,0,0,12,2006,135000,NAmes
972,160,36,2268,2Story,7,5,2003,106,Gd,567,0,197,764,764,862,0,1626,0,0,2,0,2,1,6,0,2003,2,474,0,27,0,0,0,0,0,7,2009,173000,NridgHt
973,120,55,7892,1Story,6,5,1979,0,TA,0,0,918,918,918,0,0,918,0,0,2,0,2,1,5,1,1979,1,264,28,0,0,0,0,0,0,4,2010,99500,SawyerW
974,20,95,11639,1Story,7,5,2007,NA,Gd,0,0,1428,1428,1428,0,0,1428,0,0,2,0,3,1,6,0,2007,2,480,0,120,0,0,0,0,0,12,2008,182000,Somerst
975,70,60,11414,2Story,7,8,1910,0,TA,0,0,728,728,1136,883,0,2019,0,0,1,0,3,1,8,0,1997,2,532,509,135,0,0,0,0,0,10,2009,167500,BrkSide
976,160,NA,2651,2Story,7,5,2000,0,Gd,641,0,32,673,673,709,0,1382,1,0,2,1,3,1,6,0,2000,2,490,153,50,0,0,0,0,0,4,2006,165000,Somerst
977,30,51,5900,1Story,4,7,1923,0,TA,0,0,440,440,869,0,0,869,0,0,1,0,2,1,4,0,NA,0,0,0,0,0,0,0,0,0,8,2006,85500,BrkSide
978,120,35,4274,1Story,7,5,2006,NA,Gd,1106,0,135,1241,1241,0,0,1241,1,0,1,1,1,1,4,0,2007,2,569,0,116,0,0,0,0,0,11,2007,199900,Somerst
979,20,68,9450,1Story,4,5,1954,0,TA,552,0,342,894,894,0,0,894,0,0,1,0,3,1,5,0,1999,2,400,0,0,0,0,0,0,0,5,2007,110000,Edwards
980,20,80,8816,1Story,5,6,1963,0,TA,651,0,470,1121,1121,0,0,1121,1,0,1,0,3,1,5,0,1963,2,480,0,80,0,0,0,0,0,6,2009,139000,Sawyer
981,85,NA,12122,SFoyer,7,9,1961,210,Ex,867,0,77,944,999,0,0,999,1,0,1,0,3,1,6,0,1961,2,588,144,76,0,0,0,0,0,7,2008,178400,NAmes
982,60,98,12203,2Story,8,5,1998,975,Gd,854,0,371,1225,1276,1336,0,2612,1,0,2,1,4,1,8,1,1998,3,676,250,0,0,0,0,0,0,7,2009,336000,NoRidge
983,20,43,3182,1Story,7,5,2007,16,Gd,0,0,1266,1266,1266,0,0,1266,0,0,2,0,2,1,6,1,2007,2,388,100,16,0,0,0,0,0,3,2008,159895,Blmngtn
984,60,NA,11250,2Story,8,5,2002,0,Gd,0,0,1128,1128,1149,1141,0,2290,0,0,2,1,4,1,9,1,2002,2,779,0,0,0,0,0,0,0,5,2008,255900,CollgCr
985,90,75,10125,1.5Fin,5,5,1977,0,TA,0,0,0,0,1302,432,0,1734,0,0,2,0,4,2,8,0,1977,2,539,0,0,0,0,0,0,0,8,2009,126000,Mitchel
986,190,68,10880,1Story,5,5,1950,0,TA,1040,0,124,1164,1164,0,0,1164,1,0,1,0,3,1,5,0,1950,1,240,0,48,0,0,0,0,0,8,2008,125000,Edwards
987,50,59,5310,1.5Fin,6,8,1910,0,TA,0,0,485,485,1001,634,0,1635,0,0,1,0,2,1,5,0,1950,1,255,394,0,0,0,0,0,0,6,2006,117000,OldTown
988,20,83,10159,1Story,9,5,2009,450,Ex,1646,0,284,1930,1940,0,0,1940,1,0,2,1,3,1,8,1,2010,3,606,168,95,0,0,0,0,0,4,2010,395192,NridgHt
989,60,NA,12046,2Story,6,6,1976,298,TA,156,0,692,848,1118,912,0,2030,0,0,2,1,4,1,8,1,1976,2,551,0,224,0,0,0,0,0,6,2007,195000,NWAmes
990,60,65,8125,2Story,7,5,2006,0,Gd,0,0,770,770,778,798,0,1576,0,0,2,1,3,1,6,0,2006,2,614,0,50,0,0,0,0,0,8,2006,197000,Somerst
991,60,82,9452,2Story,8,5,1997,423,Gd,1074,0,322,1396,1407,985,0,2392,1,0,2,1,3,1,7,1,1997,3,870,0,70,0,0,0,0,0,6,2006,348000,NoRidge
992,70,121,17671,2Story,8,9,1882,0,Gd,216,0,700,916,916,826,0,1742,0,0,1,1,4,1,8,1,1925,2,424,0,169,0,0,0,0,0,11,2009,168000,OldTown
993,60,80,9760,2Story,6,8,1964,340,TA,536,117,169,822,1020,831,0,1851,0,0,2,1,3,1,7,1,1964,2,440,239,42,0,0,0,0,0,7,2007,187000,NAmes
994,60,68,8846,2Story,6,5,2005,0,TA,0,0,750,750,750,750,0,1500,0,0,2,1,3,1,6,0,2005,2,564,0,35,0,0,0,0,0,8,2006,173900,CollgCr
995,20,96,12456,1Story,10,5,2006,230,Ex,1172,0,528,1700,1718,0,0,1718,1,0,2,0,3,1,7,1,2008,3,786,216,48,0,0,0,0,0,7,2009,337500,NridgHt
996,50,51,4712,1.5Fin,4,7,1946,0,TA,384,0,363,747,774,456,0,1230,1,0,1,1,3,1,5,0,1946,1,305,0,57,0,0,63,0,0,8,2006,121600,BrkSide
997,20,NA,10659,1Story,5,6,1961,0,TA,915,0,135,1050,1050,0,0,1050,1,0,1,0,3,1,6,0,1961,1,368,0,319,0,0,0,0,0,1,2006,136500,NAmes
998,20,NA,11717,1Story,6,6,1970,571,TA,0,0,1442,1442,1442,0,0,1442,0,0,2,0,2,1,6,1,1970,2,615,371,0,0,0,0,0,0,2,2009,185000,NWAmes
999,30,60,9786,1Story,3,4,1922,0,TA,0,0,1007,1007,1077,0,0,1077,0,0,1,0,3,1,6,1,1922,1,210,0,100,48,0,0,0,0,5,2006,91000,IDOTRR
1000,20,64,6762,1Story,7,5,2006,24,Gd,686,0,501,1187,1208,0,0,1208,1,0,2,0,2,1,6,0,2006,2,632,105,61,0,0,0,0,0,2,2010,206000,CollgCr
1001,20,74,10206,1Story,3,3,1952,0,TA,0,0,0,0,944,0,0,944,0,0,1,0,2,1,4,0,1956,2,528,0,0,0,0,0,0,0,7,2009,82000,Edwards
1002,30,60,5400,1Story,5,6,1920,0,TA,0,0,691,691,691,0,0,691,0,0,1,0,2,1,4,0,1920,1,216,0,20,94,0,0,0,0,1,2007,86000,OldTown
1003,20,75,11957,1Story,8,5,2006,53,Gd,24,0,1550,1574,1574,0,0,1574,0,0,2,0,3,1,7,1,2006,3,824,144,104,0,0,0,0,0,7,2008,232000,Somerst
1004,90,NA,11500,1Story,5,6,1976,164,TA,0,0,1680,1680,1680,0,0,1680,0,0,2,0,4,2,8,0,1976,2,528,0,0,0,0,0,0,0,6,2007,136905,NWAmes
1005,120,43,3182,1Story,7,5,2005,16,Gd,16,0,1330,1346,1504,0,0,1504,0,0,2,0,1,1,7,1,2005,2,457,156,0,0,0,0,0,0,5,2009,181000,Blmngtn
1006,80,65,8385,SLvl,5,8,1977,220,Gd,595,0,390,985,985,0,0,985,0,0,2,0,3,1,6,0,1977,1,328,210,0,0,0,0,0,0,11,2008,149900,CollgCr
1007,20,NA,12155,1Story,6,3,1970,0,TA,1237,0,420,1657,1657,0,0,1657,0,1,2,0,3,1,7,1,1970,2,484,0,0,0,0,147,0,0,3,2007,163500,NAmes
1008,160,21,2217,2Story,4,4,1970,0,TA,273,273,0,546,546,546,0,1092,0,0,1,1,3,1,6,0,1970,1,286,238,0,0,0,0,0,0,8,2009,88000,MeadowV
